enzyme_id,sparse_score
ec:5.1.1.3,0.0007593652048872659
ec:6.3.1.2,0.0007593652048872659
ec:6.3.5.5,0.0007593652048872659
ec:2.6.1.85,0.0007593652048872659
ec:2.6.1.123,0.0007593652048872659
ec:6.3.4.2,0.0007593652048872659
ec:2.7.2.11,0.0007593652048872659
ec:6.3.5.13,0.0007593652048872659
ec:6.3.5.4,0.0007593652048872659
ec:5.4.99.1,0.0007593652048872659
ec:4.3.3.6,0.0007593652048872659
ec:2.3.1.1,0.0007593652048872659
ec:4.3.2.10,0.0007593652048872659
ec:2.3.1.164,0.0007566294927204519
ec:6.3.2.43,0.0007566294927204519
ec:1.2.1.31,0.0007566294927204519
ec:2.6.1.39,0.0007566294927204519
ec:1.2.1.95,0.0007566294927204519
ec:6.3.2.26,0.0007566294927204519
ec:6.3.2.46,0.0007557534363406065
ec:3.7.1.5,0.0007557534363406065
ec:4.3.1.1,0.0007557534363406065
ec:4.2.99.12,0.0007557534363406065
ec:3.7.1.14,0.0007557534363406065
ec:4.1.99.11,0.0007557534363406065
ec:4.3.2.2,0.0007557534363406065
ec:1.3.4.1,0.0007557534363406065
ec:4.3.2.1,0.0007557534363406065
ec:1.3.5.1,0.0007557534363406065
ec:3.7.1.20,0.0007557534363406065
ec:6.2.1.30,0.0007554784089063144
ec:4.1.1.119,0.0007554784089063144
ec:3.5.1.11,0.0007554784089063144
ec:3.5.1.78,0.0007554080659722158
ec:2.5.1.16,0.0007554080659722158
ec:2.5.1.46,0.0007554080659722158
ec:2.5.1.128,0.0007554080659722158
ec:2.5.1.45,0.0007554080659722158
ec:2.3.1.248,0.0007554080659722158
ec:3.5.1.48,0.0007554080659722158
ec:1.5.99.6,0.0007554080659722158
ec:2.5.1.79,0.0007554080659722158
ec:1.5.3.14,0.0007554080659722158
ec:2.5.1.44,0.0007554080659722158
ec:6.3.1.8,0.0007554080659722158
ec:4.1.1.96,0.0007554080659722158
ec:1.5.3.13,0.0007554080659722158
ec:3.6.1.15,0.0007544155251046964
ec:3.1.3.108,0.0007544155251046964
ec:3.6.1.6,0.0007544155251046964
ec:3.6.1.8,0.0007544155251046964
ec:3.1.3.7,0.0007544155251046964
ec:3.1.3.97,0.0007544155251046964
ec:7.1.2.2,0.0007544155251046964
ec:3.6.1.1,0.0007544155251046964
ec:4.2.1.93,0.0007544155251046964
ec:2.7.7.53,0.0007544155251046964
ec:3.6.1.14,0.0007544155251046964
ec:3.6.1.39,0.0007544155251046964
ec:3.6.1.5,0.0007544155251046964
ec:3.1.3.17,0.0007544155251046964
ec:6.3.4.16,0.0007544155251046964
ec:1.18.6.1,0.0007544155251046964
ec:3.6.1.25,0.0007544155251046964
ec:3.1.3.16,0.0007544155251046964
ec:3.1.1.52,0.0007536442853819795
ec:3.3.2.2,0.0007535648588544439
ec:3.1.1.5,0.0007535648588544439
ec:2.6.1.36,0.000753391055987699
ec:1.4.3.7,0.000753391055987699
ec:1.4.3.15,0.000753391055987699
ec:4.1.1.71,0.000753391055987699
ec:1.2.1.26,0.000753391055987699
ec:2.2.1.5,0.000753391055987699
ec:2.3.3.14,0.000753391055987699
ec:1.13.11.90,0.000753309975548414
ec:3.1.2.33,0.000753309975548414
ec:1.2.1.8,0.000753309975548414
