enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:1.1.99.1,0.0007632504429873559,200,0.0945273631840796,0.8516909125259778,False
ec:1.1.3.9,0.0007665034084477738,200,0.0945273631840796,0.8516909125259778,False
ec:3.1.6.6,0.0007632504429873559,200,0.0945273631840796,0.8516909125259778,False
ec:2.3.1.6,0.0007632504429873559,200,0.0945273631840796,0.8516909125259778,False
ec:2.3.1.57,0.0007836399299374943,200,0.09950248756218906,0.8516909125259778,False
ec:3.5.1.62,0.0007836399299374943,200,0.09950248756218906,0.8516909125259778,False
ec:4.1.1.75,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:1.14.14.9,0.0007697255361953035,200,0.1044776119402985,0.8516909125259778,False
ec:1.14.13.18,0.0007697255361953035,200,0.1044776119402985,0.8516909125259778,False
ec:1.2.1.53,0.0007697255361953035,200,0.1044776119402985,0.8516909125259778,False
ec:2.6.1.84,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:2.6.1.125,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:2.1.1.243,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:1.4.1.25,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:4.1.1.83,0.0007697255361953035,200,0.1044776119402985,0.8516909125259778,False
ec:1.4.3.25,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:1.4.99.6,0.000819803724189808,200,0.1044776119402985,0.8516909125259778,False
ec:4.1.2.48,0.002474660098341758,200,0.11442786069651742,0.8516909125259778,False
ec:2.6.1.73,0.0015576081172129564,200,0.11940298507462686,0.8516909125259778,False
ec:3.1.2.17,0.0007544791087157935,200,0.11940298507462686,0.8516909125259778,False
ec:3.1.1.25,0.0014487503445741942,200,0.11940298507462686,0.8516909125259778,False
ec:1.14.15.4,0.0015706502986625806,200,0.12437810945273632,0.8516909125259778,False
ec:1.14.14.16,0.0015706502986625806,200,0.12437810945273632,0.8516909125259778,False
ec:2.3.1.192,0.0008399557684892799,200,0.13432835820895522,0.8516909125259778,False
ec:6.3.3.6,0.0007757749978135656,200,0.13930348258706468,0.8516909125259778,False
ec:2.3.1.14,0.0031938256451672677,200,0.13930348258706468,0.8516909125259778,False
ec:4.2.1.176,0.0008059126485825927,200,0.13930348258706468,0.8516909125259778,False
ec:1.1.1.2,0.002167765692110905,200,0.13930348258706468,0.8516909125259778,False
ec:1.5.3.10,0.0014791601457524626,200,0.14427860696517414,0.8516909125259778,False
ec:1.5.7.3,0.0014791601457524626,200,0.14427860696517414,0.8516909125259778,False
ec:1.5.8.4,0.0014791601457524626,200,0.14427860696517414,0.8516909125259778,False
ec:1.3.99.18,0.0006931016795510648,200,0.14925373134328357,0.8516909125259778,False
ec:1.14.99.2,0.0006931016795510648,200,0.14925373134328357,0.8516909125259778,False
ec:1.7.2.3,0.0008039585125271071,200,0.15422885572139303,0.8516909125259778,False
ec:4.1.2.32,0.0008039585125271071,200,0.15422885572139303,0.8516909125259778,False
ec:2.6.1.63,0.0014749087008426192,200,0.15422885572139303,0.8516909125259778,False
ec:2.6.1.7,0.0014749087008426192,200,0.15422885572139303,0.8516909125259778,False
ec:1.14.13.148,0.0008039585125271071,200,0.15422885572139303,0.8516909125259778,False
ec:1.1.1.18,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:1.14.15.5,0.0008267125451003541,200,0.15920398009950248,0.8516909125259778,False
ec:3.1.3.25,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.7.8.11,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.7.1.64,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.1.1.129,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.1.1.39,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.3.1.72,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.1.1.40,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.4.1.67,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:2.4.1.123,0.0007242768872641615,200,0.15920398009950248,0.8516909125259778,False
ec:3.5.3.2,0.002308486176696866,200,0.16417910447761194,0.8516909125259778,False
ec:2.4.2.10,0.001423122593223048,200,0.16417910447761194,0.8516909125259778,False
ec:1.1.1.159,0.0007970541700844495,200,0.17412935323383086,0.8516909125259778,False
ec:1.1.1.176,0.0007970541700844495,200,0.17412935323383086,0.8516909125259778,False
ec:1.14.16.1,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:4.1.1.25,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.3.1.78,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:4.3.1.23,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:4.3.1.25,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:4.1.99.2,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
