enzyme_id,n_perms,null_mean,null_std,null_p95,null_max
ec:1.1.1.102,200,0.0007549025927592298,3.573429111412583e-05,0.0008072536517336476,0.0008557874189629388
ec:1.14.18.5,200,0.0007549025927592298,3.573429111412583e-05,0.0008072536517336476,0.0008557874189629388
ec:4.3.1.1,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:1.3.98.1,200,0.0020908863340784074,9.108616363640503e-05,0.0022533014810987746,0.0023723933700667754
ec:6.3.2.46,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:3.7.1.5,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:4.2.99.12,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:1.3.4.1,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:4.1.99.11,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:4.3.2.2,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:5.2.1.1,200,0.0015274987535630418,6.459283018861624e-05,0.0016242148815441802,0.001684049238411577
ec:3.7.1.14,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:3.7.1.2,200,0.0015122489061762487,7.640192877905642e-05,0.001629166417966921,0.0017061503112492165
ec:3.7.1.20,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:4.3.2.1,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:4.2.1.2,200,0.0014676243945929662,8.20846470088409e-05,0.0015984878983675462,0.0017011152830753377
ec:1.3.5.1,200,0.0007309867694690017,4.371647459126094e-05,0.0007978986179892269,0.0008609631159002979
ec:3.4.17.21,200,0.0007141987135233667,5.376149806583903e-05,0.0007930174274023994,0.0008976613189847714
ec:6.3.2.42,200,0.0007141987135233667,5.376149806583903e-05,0.0007930174274023994,0.0008976613189847714
ec:2.1.1.20,200,0.0014234012100327986,7.009953353085741e-05,0.001540923017540664,0.0016526198907037138
ec:2.1.1.162,200,0.0028977594261718354,0.00011767036960041416,0.0031173855194753203,0.0031777606588622178
ec:4.1.2.48,200,0.0023979413618365284,7.561909052303878e-05,0.0025300342955110163,0.002680897885581224
ec:1.4.1.1,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:2.6.1.35,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:2.1.1.156,200,0.0021578958327737995,9.438044775691415e-05,0.0023337338239318175,0.0023952784149443695
ec:2.6.1.73,200,0.0014894209509381817,5.844010191238839e-05,0.0015951319705985389,0.0016958233161218333
ec:1.4.99.5,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:1.4.1.10,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:2.3.1.29,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:1.5.3.1,200,0.0014234012100327986,7.009953353085741e-05,0.001540923017540664,0.0016526198907037138
ec:1.5.1.22,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:4.1.2.5,200,0.0015533162290526932,5.255064653932382e-05,0.0016296167134694436,0.0017601745859805952
ec:2.6.1.45,200,0.001407917305723116,6.945276395297464e-05,0.0015363587389534688,0.001641912513452713
ec:6.3.2.3,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:2.3.1.13,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:1.5.8.3,200,0.0014234012100327986,7.009953353085741e-05,0.001540923017540664,0.0016526198907037138
ec:1.4.3.3,200,0.0015265506284526003,6.315197574521574e-05,0.001617931649422547,0.0017329626508395017
ec:4.1.3.14,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:3.5.3.2,200,0.002230738839957534,7.984077485995942e-05,0.0023639853353419784,0.0024523051504499
ec:1.4.2.1,200,0.0007541331541097093,4.503478059361792e-05,0.0008295371972949523,0.000901391394102894
ec:1.4.3.19,200,0.0014234012100327986,7.009953353085741e-05,0.001540923017540664,0.0016526198907037138
ec:2.1.4.1,200,0.003038314256371405,9.053291800053919e-05,0.0031794736170018016,0.0033176983282997255
ec:2.3.1.65,200,0.003871629459808717,0.00012817868458371356,0.004080509159709892,0.00423301086545879
ec:2.7.3.1,200,0.0007640501558645418,3.844751145862082e-05,0.0008272412014014614,0.0008623106288497451
ec:2.1.1.2,200,0.00154624749269843,5.164029009437545e-05,0.0016188220833846848,0.0016831670243481719
ec:1.1.1.442,200,0.0006918011782037514,5.653478618895756e-05,0.0007815198351452348,0.0008627470839078882
